customer_id,age,gender,employment_type,monthly_income,loan_amount,transaction_count,avg_monthly_spend,savings_ratio,mobile_recharge_freq,missed_payments,income_to_loan_ratio,spend_to_income_ratio,credit_risk,risk_category,loan_eligibility,credit_score
CUST001769,28,Male,Self-Employed,54638,425091,106,87658,0.28,7,2,0.13,1.6,1,Medium Risk,Eligible with Conditions,516
CUST001770,48,Male,Salaried,19268,528604,87,65827,0.57,5,5,0.04,3.42,1,High Risk,Not Eligible,394
CUST001771,40,Male,Salaried,121920,158652,195,34437,0.41,10,6,0.77,0.28,1,High Risk,Not Eligible,302
CUST001772,27,Female,Salaried,118379,264201,147,23519,0.1,13,4,0.45,0.2,1,High Risk,Not Eligible,360
CUST001773,31,Male,Salaried,15887,536022,241,10983,0.28,8,2,0.03,0.69,1,Medium Risk,Eligible with Conditions,516
CUST001774,40,Female,Self-Employed,32918,316493,291,47656,0.19,8,0,0.1,1.45,1,Low Risk,Not Eligible,618
CUST001775,36,Male,Salaried,43497,143886,281,8635,0.38,6,6,0.3,0.2,1,High Risk,Not Eligible,300
CUST001776,24,Male,Self-Employed,101562,441370,295,22622,0.6,7,3,0.23,0.22,1,High Risk,Not Eligible,520
CUST001777,26,Female,Salaried,19929,143923,173,77975,0.32,3,2,0.14,3.91,1,Medium Risk,Eligible with Conditions,524
CUST001778,42,Female,Salaried,110201,137672,148,96445,0.32,13,4,0.8,0.88,1,High Risk,Not Eligible,404
CUST001779,46,Female,Self-Employed,124566,61614,188,63666,0.64,7,2,2.02,0.51,0,Medium Risk,Eligible with Conditions,708
CUST001780,23,Female,Unemployed,36546,208474,49,59005,0.42,7,2,0.18,1.61,1,Medium Risk,Eligible with Conditions,544
CUST001781,61,Female,Self-Employed,90494,131745,247,14403,0.41,4,1,0.69,0.16,0,Low Risk,Eligible,722
CUST001782,62,Male,Salaried,54566,194099,272,63477,0.21,10,3,0.28,1.16,1,High Risk,Not Eligible,442
CUST001783,34,Male,Salaried,93464,526435,257,68035,0.44,14,0,0.18,0.73,1,Low Risk,Not Eligible,668
CUST001784,31,Female,Student,136279,461021,293,35903,0.42,13,4,0.3,0.26,1,High Risk,Not Eligible,424
CUST001785,38,Male,Salaried,89991,379557,216,95489,0.3,4,5,0.24,1.06,1,High Risk,Not Eligible,340
CUST001786,32,Male,Salaried,100680,543795,181,10311,0.69,14,5,0.19,0.1,1,High Risk,Not Eligible,418
CUST001787,43,Male,Student,36013,330075,25,53611,0.62,3,4,0.11,1.49,1,High Risk,Not Eligible,464
CUST001788,32,Female,Student,60132,363963,56,23615,0.53,10,0,0.17,0.39,1,Low Risk,Not Eligible,686
CUST001789,33,Male,Unemployed,115855,108612,237,59808,0.39,7,4,1.07,0.52,1,High Risk,Not Eligible,418
CUST001790,45,Male,Unemployed,99627,91120,127,36580,0.34,5,1,1.09,0.37,0,Low Risk,Eligible,708
CUST001791,39,Male,Student,130772,595888,104,60052,0.15,3,5,0.22,0.46,1,High Risk,Not Eligible,310
CUST001792,56,Female,Salaried,149294,571136,218,94856,0.23,6,6,0.26,0.64,1,High Risk,Not Eligible,300
CUST001793,28,Male,Salaried,72068,536108,139,45898,0.55,12,5,0.13,0.64,1,High Risk,Not Eligible,390
CUST001794,49,Male,Self-Employed,24116,172797,222,26952,0.33,6,6,0.14,1.12,1,High Risk,Not Eligible,300
CUST001795,52,Female,Self-Employed,59369,318678,92,85790,0.62,6,2,0.19,1.45,1,Medium Risk,Eligible with Conditions,584
CUST001796,64,Female,Self-Employed,111100,392335,284,18227,0.13,2,1,0.28,0.16,1,Medium Risk,Eligible with Conditions,546
CUST001797,38,Male,Salaried,37655,590233,44,16760,0.37,13,5,0.06,0.45,1,High Risk,Not Eligible,354
CUST001798,26,Male,Salaried,55632,350564,244,11826,0.46,11,1,0.16,0.21,1,Medium Risk,Eligible with Conditions,612
CUST001799,38,Female,Self-Employed,26895,183527,140,82475,0.38,10,1,0.15,3.07,1,Medium Risk,Eligible with Conditions,596
CUST001800,39,Female,Salaried,31086,350632,186,86213,0.63,12,0,0.09,2.77,1,Low Risk,Not Eligible,706
CUST001801,42,Female,Salaried,93637,518796,269,63432,0.69,7,5,0.18,0.68,1,High Risk,Not Eligible,418
CUST001802,57,Female,Self-Employed,115334,188505,263,76996,0.11,13,6,0.61,0.67,1,High Risk,Not Eligible,300
CUST001803,52,Female,Self-Employed,71083,276855,186,61204,0.12,7,3,0.26,0.86,1,High Risk,Not Eligible,424
CUST001804,61,Female,Salaried,103028,91009,25,11673,0.12,10,6,1.13,0.11,1,High Risk,Not Eligible,300
CUST001805,23,Female,Self-Employed,74957,538885,200,96402,0.49,12,0,0.14,1.29,1,Low Risk,Not Eligible,678
CUST001806,48,Male,Self-Employed,105551,65067,216,39158,0.28,4,0,1.62,0.37,0,Low Risk,Eligible,756
CUST001807,30,Female,Salaried,86506,577310,20,77989,0.52,11,1,0.15,0.9,1,Medium Risk,Eligible with Conditions,624
CUST001808,55,Female,Salaried,146355,518959,206,18904,0.3,6,3,0.28,0.13,1,High Risk,Not Eligible,460
CUST001809,49,Male,Salaried,102024,217996,222,18396,0.45,4,0,0.47,0.18,0,Low Risk,Eligible,790
CUST001810,35,Female,Salaried,89481,504479,97,96906,0.55,4,3,0.18,1.08,1,High Risk,Not Eligible,510
CUST001811,53,Female,Unemployed,8255,416998,137,90469,0.4,6,5,0.02,10.96,1,High Risk,Not Eligible,360
CUST001812,27,Male,Salaried,23487,581070,143,57039,0.39,9,1,0.04,2.43,1,Medium Risk,Eligible with Conditions,598
CUST001813,32,Female,Self-Employed,27346,470360,161,98885,0.09,12,0,0.06,3.62,1,Low Risk,Not Eligible,598
CUST001814,50,Male,Salaried,43050,506525,74,7334,0.31,13,3,0.08,0.17,1,High Risk,Not Eligible,462
CUST001815,41,Male,Salaried,16744,302486,19,99996,0.4,7,4,0.06,5.97,1,High Risk,Not Eligible,420
CUST001816,51,Male,Self-Employed,69596,90745,239,30268,0.34,2,6,0.77,0.43,1,High Risk,Not Eligible,300
CUST001817,44,Male,Salaried,127640,239648,216,67636,0.63,14,0,0.53,0.53,0,Low Risk,Eligible,826
CUST001818,40,Female,Self-Employed,63032,324540,294,25068,0.64,6,0,0.19,0.4,1,Low Risk,Not Eligible,708
CUST001819,57,Male,Salaried,50687,119836,64,31247,0.58,14,0,0.42,0.62,0,Low Risk,Eligible,816
CUST001820,24,Male,Salaried,70863,111998,256,68121,0.28,5,3,0.63,0.96,1,High Risk,Not Eligible,456
CUST001821,48,Female,Self-Employed,139663,55021,6,91670,0.51,6,2,2.54,0.66,0,Medium Risk,Eligible with Conditions,682
CUST001822,64,Male,Salaried,14277,467273,240,19285,0.29,13,5,0.03,1.35,1,High Risk,Not Eligible,338
CUST001823,40,Male,Student,69860,525410,23,89903,0.19,8,6,0.13,1.29,1,High Risk,Not Eligible,300
CUST001824,44,Male,Self-Employed,141332,135672,53,27136,0.26,8,0,1.04,0.19,0,Low Risk,Eligible,752
CUST001825,52,Male,Salaried,32741,385703,82,63378,0.08,3,4,0.08,1.94,1,High Risk,Not Eligible,356
CUST001826,61,Female,Salaried,127720,429018,32,40787,0.25,9,4,0.3,0.32,1,High Risk,Not Eligible,390
CUST001827,56,Male,Self-Employed,45211,484969,52,27425,0.34,6,1,0.09,0.61,1,Medium Risk,Eligible with Conditions,588
CUST001828,54,Female,Self-Employed,14869,449819,100,98001,0.67,7,2,0.03,6.59,1,Medium Risk,Eligible with Conditions,594
CUST001829,56,Female,Salaried,95616,369833,169,21961,0.24,9,2,0.26,0.23,1,Medium Risk,Eligible with Conditions,508
CUST001830,22,Male,Student,102515,85291,180,36443,0.63,14,3,1.2,0.36,1,High Risk,Not Eligible,526
CUST001831,35,Male,Salaried,68110,585294,77,21823,0.18,13,1,0.12,0.32,1,Medium Risk,Eligible with Conditions,556
CUST001832,54,Male,Student,42033,317282,33,78409,0.16,7,6,0.13,1.87,1,High Risk,Not Eligible,300
CUST001833,56,Male,Salaried,53213,591686,161,74123,0.38,10,3,0.09,1.39,1,High Risk,Not Eligible,476
CUST001834,26,Female,Student,20938,226163,283,28852,0.48,9,1,0.09,1.38,1,Medium Risk,Eligible with Conditions,616
CUST001835,59,Female,Self-Employed,138842,130613,287,40535,0.06,1,5,1.06,0.29,1,High Risk,Not Eligible,300
CUST001836,62,Female,Salaried,10274,107071,11,10004,0.18,13,2,0.1,0.97,1,Medium Risk,Eligible with Conditions,496
CUST001837,32,Male,Salaried,92390,510096,186,30823,0.34,1,6,0.18,0.33,1,High Risk,Not Eligible,300
CUST001838,23,Female,Salaried,28044,115572,113,57086,0.25,3,5,0.24,2.04,1,High Risk,Not Eligible,330
CUST001839,38,Male,Unemployed,107372,143997,210,10131,0.51,13,6,0.75,0.09,1,High Risk,Not Eligible,322
CUST001840,60,Male,Salaried,22706,91388,238,86232,0.37,9,3,0.25,3.8,1,High Risk,Not Eligible,474
CUST001841,41,Male,Salaried,145046,79258,191,28649,0.14,1,1,1.83,0.2,1,Medium Risk,Eligible with Conditions,548
CUST001842,35,Male,Self-Employed,84464,514800,12,7099,0.63,1,2,0.16,0.08,1,Medium Risk,Eligible with Conditions,586
CUST001843,53,Male,Self-Employed,29213,406099,57,53806,0.23,5,2,0.07,1.84,1,Medium Risk,Eligible with Conditions,506
CUST001844,55,Female,Self-Employed,9950,575509,203,34571,0.52,8,6,0.02,3.47,1,High Risk,Not Eligible,324
CUST001845,46,Female,Self-Employed,18411,153269,141,33580,0.55,2,6,0.12,1.82,1,High Risk,Not Eligible,330
CUST001846,28,Male,Salaried,136603,373066,263,97200,0.68,4,6,0.37,0.71,1,High Risk,Not Eligible,356
CUST001847,56,Female,Unemployed,70744,38550,176,84118,0.36,6,0,1.84,1.19,0,Low Risk,Eligible,772
CUST001848,50,Male,Salaried,43053,281786,90,29469,0.44,1,3,0.15,0.68,1,High Risk,Not Eligible,488
CUST001849,43,Male,Salaried,146117,422799,50,68179,0.25,4,0,0.35,0.47,0,Low Risk,Not Eligible,750
CUST001850,62,Male,Self-Employed,65623,266188,190,90938,0.48,4,6,0.25,1.39,1,High Risk,Not Eligible,316
CUST001851,64,Female,Self-Employed,37714,329158,160,27236,0.34,9,6,0.11,0.72,1,High Risk,Not Eligible,300
CUST001852,34,Male,Salaried,117283,377429,13,28110,0.32,9,2,0.31,0.24,0,Medium Risk,Eligible with Conditions,644
CUST001853,34,Male,Self-Employed,16562,95629,119,26430,0.6,6,3,0.17,1.6,1,High Risk,Not Eligible,520
CUST001854,22,Female,Salaried,63048,512704,158,47407,0.06,8,3,0.12,0.75,1,High Risk,Not Eligible,412
CUST001855,57,Female,Salaried,101295,343974,134,40948,0.62,12,5,0.29,0.4,1,High Risk,Not Eligible,404
CUST001856,25,Female,Student,20026,312682,85,86299,0.6,10,4,0.06,4.31,1,High Risk,Not Eligible,460
CUST001857,58,Male,Salaried,114147,314454,294,85565,0.37,4,1,0.36,0.75,0,Low Risk,Not Eligible,714
CUST001858,61,Male,Salaried,39589,120266,151,60367,0.36,10,4,0.33,1.52,1,High Risk,Not Eligible,412
CUST001859,34,Female,Student,116199,193362,299,41180,0.27,8,4,0.6,0.35,1,High Risk,Not Eligible,394
CUST001860,59,Male,Unemployed,105274,451850,273,7652,0.7,3,6,0.23,0.07,1,High Risk,Not Eligible,360
CUST001861,45,Female,Self-Employed,34844,236241,137,75370,0.1,2,2,0.15,2.16,1,Medium Risk,Eligible with Conditions,480
CUST001862,40,Female,Self-Employed,98415,256249,54,91023,0.43,6,5,0.38,0.92,1,High Risk,Not Eligible,366
CUST001863,22,Male,Self-Employed,62708,71912,27,10084,0.49,5,1,0.87,0.16,0,Low Risk,Eligible,738
CUST001864,59,Male,Unemployed,78825,84183,92,48630,0.66,8,6,0.94,0.62,1,High Risk,Not Eligible,352
CUST001865,26,Female,Student,59574,65282,116,56276,0.55,1,6,0.91,0.94,1,High Risk,Not Eligible,330
CUST001866,37,Female,Salaried,93548,63249,115,83228,0.46,11,4,1.48,0.89,1,High Risk,Not Eligible,432
CUST001867,45,Female,Salaried,72230,567464,76,5655,0.11,12,4,0.13,0.08,1,High Risk,Not Eligible,362
CUST001868,48,Female,Self-Employed,48581,537451,158,60752,0.28,10,3,0.09,1.25,1,High Risk,Not Eligible,456
CUST001869,22,Male,Self-Employed,33105,128844,61,50670,0.12,3,2,0.26,1.53,1,Medium Risk,Eligible with Conditions,484
CUST001870,55,Female,Self-Employed,87830,371731,261,8272,0.62,7,4,0.24,0.09,1,High Risk,Not Eligible,464
CUST001871,57,Female,Self-Employed,77157,339123,160,3218,0.53,13,1,0.23,0.04,1,Medium Risk,Eligible with Conditions,626
CUST001872,25,Female,Unemployed,95235,157215,117,99428,0.54,10,0,0.61,1.04,0,Low Risk,Eligible,808
CUST001873,21,Male,Salaried,10347,409964,51,40471,0.47,14,6,0.03,3.91,1,High Risk,Not Eligible,314
CUST001874,60,Male,Salaried,55650,361215,242,51762,0.37,12,0,0.15,0.93,1,Low Risk,Not Eligible,654
CUST001875,32,Female,Salaried,143995,52252,110,24515,0.13,4,2,2.76,0.17,1,Medium Risk,Eligible with Conditions,486
CUST001876,56,Male,Salaried,132926,461395,191,37307,0.25,10,0,0.29,0.28,1,Low Risk,Not Eligible,630
CUST001877,43,Male,Salaried,89147,57756,163,81681,0.12,5,3,1.54,0.92,1,High Risk,Not Eligible,424
CUST001878,51,Male,Salaried,56135,357690,202,20986,0.52,8,3,0.16,0.37,1,High Risk,Not Eligible,504
CUST001879,31,Female,Self-Employed,27199,398236,181,87624,0.14,1,1,0.07,3.22,1,Medium Risk,Eligible with Conditions,548
CUST001880,30,Female,Student,148138,216325,265,73600,0.5,1,5,0.68,0.5,1,High Risk,Not Eligible,380
CUST001881,23,Male,Self-Employed,109583,375565,291,57888,0.49,12,2,0.29,0.53,1,Medium Risk,Eligible with Conditions,558
CUST001882,34,Female,Self-Employed,100290,333779,297,90732,0.34,7,2,0.3,0.9,0,Medium Risk,Eligible with Conditions,648
CUST001883,36,Female,Salaried,128787,204245,147,14603,0.12,13,6,0.63,0.11,1,High Risk,Not Eligible,300
CUST001884,30,Male,Self-Employed,122427,504264,201,71024,0.24,12,0,0.24,0.58,1,Low Risk,Not Eligible,628
CUST001885,49,Male,Self-Employed,95493,90333,229,93728,0.24,9,4,1.06,0.98,1,High Risk,Not Eligible,388
CUST001886,30,Female,Self-Employed,139706,277951,47,31897,0.5,4,4,0.5,0.23,1,High Risk,Not Eligible,440
CUST001887,32,Male,Salaried,20771,11402,155,21802,0.11,8,5,1.82,1.05,1,High Risk,Not Eligible,302
CUST001888,50,Female,Salaried,133607,9521,67,19411,0.59,10,6,14.03,0.15,1,High Risk,Not Eligible,338
CUST001889,61,Female,Salaried,87876,13382,134,63399,0.54,7,4,6.57,0.72,1,High Risk,Not Eligible,448
CUST001890,21,Male,Self-Employed,67648,521243,259,98202,0.15,14,5,0.13,1.45,1,High Risk,Not Eligible,310
CUST001891,25,Female,Student,83783,500873,218,63692,0.51,2,6,0.17,0.76,1,High Risk,Not Eligible,322
CUST001892,40,Female,Student,52440,544353,77,60676,0.48,14,1,0.1,1.16,1,Medium Risk,Eligible with Conditions,616
CUST001893,28,Male,Self-Employed,39655,352614,108,15770,0.53,5,2,0.11,0.4,1,Medium Risk,Eligible with Conditions,566
CUST001894,63,Male,Self-Employed,51039,19425,162,76513,0.16,9,0,2.63,1.5,0,Low Risk,Eligible,732
CUST001895,32,Male,Unemployed,63255,176871,276,40429,0.14,13,1,0.36,0.64,1,Medium Risk,Eligible with Conditions,548
CUST001896,21,Female,Salaried,80219,582545,242,62429,0.19,13,3,0.14,0.78,1,High Risk,Not Eligible,438
CUST001897,40,Male,Salaried,19244,348190,162,73085,0.28,9,3,0.06,3.8,1,High Risk,Not Eligible,456
CUST001898,48,Male,Unemployed,102594,538104,113,23337,0.56,3,3,0.19,0.23,1,High Risk,Not Eligible,512
CUST001899,63,Male,Salaried,66595,476069,13,95901,0.52,11,5,0.14,1.44,1,High Risk,Not Eligible,384
CUST001900,57,Male,Unemployed,111898,7175,63,89181,0.65,12,5,15.6,0.8,1,High Risk,Not Eligible,410
CUST001901,57,Female,Unemployed,36371,278485,196,27507,0.07,3,6,0.13,0.76,1,High Risk,Not Eligible,300
CUST001902,32,Female,Self-Employed,13914,459111,140,62596,0.04,2,2,0.03,4.5,1,Medium Risk,Eligible with Conditions,468
CUST001903,57,Male,Student,35180,588984,255,73509,0.5,7,3,0.06,2.09,1,High Risk,Not Eligible,500
CUST001904,64,Female,Self-Employed,142760,193961,150,11436,0.22,6,5,0.74,0.08,1,High Risk,Not Eligible,324
CUST001905,48,Male,Self-Employed,88219,223216,62,13086,0.25,5,6,0.4,0.15,1,High Risk,Not Eligible,300
CUST001906,35,Male,Salaried,86616,350259,181,86276,0.4,7,5,0.25,1.0,1,High Risk,Not Eligible,360
CUST001907,26,Female,Salaried,148988,297338,292,94054,0.1,4,4,0.5,0.63,1,High Risk,Not Eligible,360
CUST001908,64,Female,Salaried,103213,433053,249,22851,0.46,5,5,0.24,0.22,1,High Risk,Not Eligible,372
CUST001909,40,Male,Self-Employed,45805,467110,52,42732,0.25,9,3,0.1,0.93,1,High Risk,Not Eligible,450
CUST001910,34,Male,Salaried,134599,89358,104,17842,0.45,11,1,1.51,0.13,0,Low Risk,Eligible,730
CUST001911,22,Female,Salaried,82176,177648,217,98490,0.59,9,3,0.46,1.2,1,High Risk,Not Eligible,518
CUST001912,29,Male,Salaried,102799,369692,169,4745,0.14,4,6,0.28,0.05,1,High Risk,Not Eligible,300
CUST001913,57,Female,Self-Employed,106385,563867,130,15697,0.65,6,6,0.19,0.15,1,High Risk,Not Eligible,350
CUST001914,40,Male,Unemployed,96919,101554,125,95469,0.39,2,6,0.95,0.99,1,High Risk,Not Eligible,300
CUST001915,46,Male,Unemployed,146482,579065,92,6879,0.65,3,4,0.25,0.05,1,High Risk,Not Eligible,470
CUST001916,49,Female,Self-Employed,89462,404122,221,88697,0.17,9,3,0.22,0.99,1,High Risk,Not Eligible,434
CUST001917,21,Female,Student,39159,45751,65,21499,0.44,6,0,0.86,0.55,0,Low Risk,Eligible,788
CUST001918,55,Female,Self-Employed,50039,205671,183,91177,0.3,8,4,0.24,1.82,1,High Risk,Not Eligible,400
CUST001919,26,Female,Self-Employed,55800,113750,194,38035,0.55,11,2,0.49,0.68,0,Medium Risk,Eligible with Conditions,690
CUST001920,57,Female,Self-Employed,48761,79180,167,21651,0.44,5,3,0.62,0.44,1,High Risk,Not Eligible,488
CUST001921,25,Female,Salaried,102626,209750,85,78224,0.36,2,5,0.49,0.76,1,High Risk,Not Eligible,352
CUST001922,53,Female,Unemployed,126368,38521,174,79524,0.64,7,1,3.28,0.63,0,Low Risk,Eligible,768
CUST001923,34,Male,Salaried,88903,540852,200,92006,0.28,6,3,0.16,1.03,1,High Risk,Not Eligible,456
CUST001924,32,Male,Salaried,126998,425515,207,40249,0.18,11,1,0.3,0.32,0,Low Risk,Not Eligible,676
CUST001925,62,Male,Self-Employed,144885,446174,51,26849,0.44,2,6,0.32,0.19,1,High Risk,Not Eligible,308
CUST001926,40,Female,Salaried,67894,192150,162,76309,0.45,6,6,0.35,1.12,1,High Risk,Not Eligible,310
CUST001927,44,Female,Salaried,59444,411637,198,32076,0.32,13,0,0.14,0.54,1,Low Risk,Not Eligible,644
CUST001928,63,Female,Self-Employed,69748,355891,283,73123,0.36,8,2,0.2,1.05,1,Medium Risk,Eligible with Conditions,532
CUST001929,54,Male,Salaried,49190,376551,273,36124,0.67,13,5,0.13,0.73,1,High Risk,Not Eligible,414
CUST001930,45,Female,Self-Employed,48318,95197,203,18787,0.52,1,4,0.51,0.39,1,High Risk,Not Eligible,444
CUST001931,49,Female,Self-Employed,132078,47637,228,56462,0.1,4,4,2.77,0.43,1,High Risk,Not Eligible,360
CUST001932,59,Male,Self-Employed,47759,501464,267,88984,0.17,1,2,0.1,1.86,1,Medium Risk,Eligible with Conditions,494
CUST001933,51,Female,Self-Employed,24498,29276,170,74035,0.68,2,0,0.84,3.02,0,Low Risk,Eligible,836
CUST001934,63,Male,Self-Employed,33989,160647,184,6841,0.52,1,0,0.21,0.2,1,Low Risk,Not Eligible,684
CUST001935,43,Male,Self-Employed,125035,439617,196,47890,0.64,6,6,0.28,0.38,1,High Risk,Not Eligible,348
CUST001936,64,Female,Self-Employed,74577,308374,220,28402,0.23,11,3,0.24,0.38,1,High Risk,Not Eligible,446
CUST001937,58,Female,Self-Employed,113231,391230,288,91591,0.53,6,0,0.29,0.81,1,Low Risk,Not Eligible,686
CUST001938,40,Female,Self-Employed,97900,134526,111,69201,0.51,1,3,0.73,0.71,1,High Risk,Not Eligible,502
CUST001939,43,Male,Student,112679,512723,102,26237,0.23,4,1,0.22,0.23,1,Medium Risk,Eligible with Conditions,566
CUST001940,36,Male,Salaried,31482,466833,234,45988,0.4,14,2,0.07,1.46,1,Medium Risk,Eligible with Conditions,540
CUST001941,62,Male,Salaried,77212,413873,261,96803,0.45,14,1,0.19,1.25,1,Medium Risk,Eligible with Conditions,610
CUST001942,28,Female,Unemployed,38048,302203,47,79310,0.35,14,1,0.13,2.08,1,Medium Risk,Eligible with Conditions,590
CUST001943,41,Female,Salaried,142137,6532,246,3553,0.58,4,1,21.76,0.02,0,Low Risk,Eligible,756
CUST001944,21,Female,Salaried,141108,524518,46,16860,0.59,8,1,0.27,0.12,1,Medium Risk,Eligible with Conditions,638
CUST001945,28,Female,Self-Employed,43814,107666,99,93439,0.6,6,4,0.41,2.13,1,High Risk,Not Eligible,460
CUST001946,49,Male,Salaried,137493,86551,258,10045,0.57,2,0,1.59,0.07,0,Low Risk,Eligible,814
CUST001947,52,Male,Salaried,68204,173828,192,77916,0.36,5,2,0.39,1.14,0,Medium Risk,Eligible with Conditions,652
CUST001948,58,Male,Unemployed,40844,111734,171,59435,0.29,4,2,0.37,1.46,0,Medium Risk,Eligible with Conditions,638
CUST001949,25,Male,Self-Employed,89943,118123,275,35261,0.59,10,5,0.76,0.39,1,High Risk,Not Eligible,398
CUST001950,42,Female,Salaried,29518,404605,129,81879,0.36,4,1,0.07,2.77,1,Medium Risk,Eligible with Conditions,592
CUST001951,54,Female,Unemployed,31052,92897,165,5853,0.2,12,2,0.33,0.19,0,Medium Risk,Eligible with Conditions,620
CUST001952,21,Female,Unemployed,77803,285786,91,78664,0.37,8,6,0.27,1.01,1,High Risk,Not Eligible,300
CUST001953,46,Male,Salaried,79524,374006,230,51022,0.13,5,3,0.21,0.64,1,High Risk,Not Eligible,426
CUST001954,63,Male,Salaried,97572,253751,149,5736,0.49,3,2,0.38,0.06,0,Medium Risk,Eligible with Conditions,678
CUST001955,30,Female,Student,147752,41509,252,36724,0.26,10,6,3.56,0.25,1,High Risk,Not Eligible,300
CUST001956,50,Female,Self-Employed,75021,133633,10,14440,0.2,12,1,0.56,0.19,0,Low Risk,Eligible,680
CUST001957,38,Male,Self-Employed,28043,591347,35,73716,0.67,4,2,0.05,2.63,1,Medium Risk,Eligible with Conditions,594
CUST001958,37,Female,Student,10419,316294,201,33284,0.55,1,0,0.03,3.19,1,Low Risk,Not Eligible,690
CUST001959,46,Male,Self-Employed,129831,570379,236,14646,0.56,6,1,0.23,0.11,1,Medium Risk,Eligible with Conditions,632
CUST001960,28,Male,Salaried,109799,209196,139,87565,0.45,11,4,0.52,0.8,1,High Risk,Not Eligible,430
CUST001961,60,Male,Self-Employed,65600,5903,17,88694,0.59,13,6,11.11,1.35,1,High Risk,Not Eligible,338
CUST001962,32,Female,Salaried,124467,246024,8,17342,0.54,10,0,0.51,0.14,0,Low Risk,Eligible,808
CUST001963,47,Female,Self-Employed,86497,194637,182,68620,0.43,4,2,0.44,0.79,0,Medium Risk,Eligible with Conditions,666
CUST001964,28,Male,Self-Employed,116611,178795,238,67261,0.67,6,4,0.65,0.58,1,High Risk,Not Eligible,474
CUST001965,45,Female,Salaried,145559,40572,263,4935,0.16,2,5,3.59,0.03,1,High Risk,Not Eligible,312
CUST001966,24,Male,Self-Employed,68692,103993,144,99002,0.66,5,0,0.66,1.44,0,Low Risk,Eligible,832
CUST001967,53,Male,Salaried,70112,354207,69,45376,0.3,11,5,0.2,0.65,1,High Risk,Not Eligible,340
CUST001968,21,Male,Salaried,24360,427227,287,77798,0.38,9,3,0.06,3.19,1,High Risk,Not Eligible,476
CUST001969,39,Male,Self-Employed,91038,501027,209,80140,0.11,8,0,0.18,0.88,1,Low Risk,Not Eligible,602
CUST001970,51,Female,Salaried,11017,58533,21,45481,0.39,3,4,0.19,4.13,1,High Risk,Not Eligible,418
CUST001971,36,Male,Self-Employed,94261,185653,204,91669,0.44,1,5,0.51,0.97,1,High Risk,Not Eligible,368
